goos: darwin
goarch: arm64
pkg: github.com/eluv-io/common-go/format/structured
cpu: Apple M4 Max
BenchmarkClone_MapStringAny_Small-14        	 9573662	       111.4 ns/op	     336 B/op	       2 allocs/op
BenchmarkCloneMap_MapStringAny_Nested-14    	 3753140	       346.7 ns/op	    1112 B/op	       8 allocs/op
BenchmarkCloneMap_MapStringAny_Nested-14    	 3707314	       326.8 ns/op	    1112 B/op	       8 allocs/op
BenchmarkCloneMap_MapStringAny_Nested-14    	 3659610	       330.4 ns/op	    1112 B/op	       8 allocs/op
BenchmarkCloneMap_StringInt-14              	10534497	       112.7 ns/op	     256 B/op	       2 allocs/op
BenchmarkCloneMap_StringInt-14              	10630820	       112.4 ns/op	     256 B/op	       2 allocs/op
BenchmarkCloneMap_StringInt-14              	10695631	       112.9 ns/op	     256 B/op	       2 allocs/op
BenchmarkCloneMap_StringInt-14              	10784294	       112.7 ns/op	     256 B/op	       2 allocs/op
BenchmarkCloneMap_StringInt-14              	10592328	       114.1 ns/op	     256 B/op	       2 allocs/op
BenchmarkCloneMap_StringInt-14              	10432483	       113.0 ns/op	     256 B/op	       2 allocs/op
BenchmarkCloneMap_StringInt-14              	10596474	       113.8 ns/op	     256 B/op	       2 allocs/op
BenchmarkCloneMap_StringInt-14              	10505323	       115.9 ns/op	     256 B/op	       2 allocs/op
BenchmarkCloneMap_StringInt-14              	10555551	       113.0 ns/op	     256 B/op	       2 allocs/op
BenchmarkCloneMap_StringInt-14              	10619824	       112.2 ns/op	     256 B/op	       2 allocs/op
BenchmarkClone_SliceAny-14                  	 5693269	       213.1 ns/op	     968 B/op	       4 allocs/op
BenchmarkClone_SliceAny-14                  	 5590968	       212.5 ns/op	     968 B/op	       4 allocs/op
BenchmarkClone_SliceAny-14                  	 5616654	       215.5 ns/op	     968 B/op	       4 allocs/op
BenchmarkClone_SliceAny-14                  	 5635519	       213.3 ns/op	     968 B/op	       4 allocs/op
BenchmarkClone_SliceAny-14                  	 5644419	       216.1 ns/op	     968 B/op	       4 allocs/op
BenchmarkClone_SliceAny-14                  	 5260990	       214.4 ns/op	     968 B/op	       4 allocs/op
BenchmarkClone_SliceAny-14                  	 5611831	       214.2 ns/op	     968 B/op	       4 allocs/op
BenchmarkClone_SliceAny-14                  	 5633973	       213.7 ns/op	     968 B/op	       4 allocs/op
BenchmarkClone_SliceAny-14                  	 5437342	       214.8 ns/op	     968 B/op	       4 allocs/op
BenchmarkClone_SliceAny-14                  	 5592295	       213.1 ns/op	     968 B/op	       4 allocs/op
BenchmarkCloneSlice_SliceAny-14             	 6447862	       189.3 ns/op	     920 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceAny-14             	 6411420	       187.1 ns/op	     920 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceAny-14             	 6379861	       188.4 ns/op	     920 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceAny-14             	 6363865	       187.7 ns/op	     920 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceAny-14             	 6388886	       187.2 ns/op	     920 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceAny-14             	 6450934	       188.3 ns/op	     920 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceAny-14             	 6406590	       186.6 ns/op	     920 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceAny-14             	 6408879	       187.0 ns/op	     920 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceAny-14             	 6333847	       188.5 ns/op	     920 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceAny-14             	 6399477	       188.3 ns/op	     920 B/op	       2 allocs/op
BenchmarkClone_SliceInt-14                  	18215719	        65.13 ns/op	     152 B/op	       4 allocs/op
BenchmarkClone_SliceInt-14                  	18600205	        65.42 ns/op	     152 B/op	       4 allocs/op
BenchmarkClone_SliceInt-14                  	18433462	        65.81 ns/op	     152 B/op	       4 allocs/op
BenchmarkClone_SliceInt-14                  	18333871	        65.75 ns/op	     152 B/op	       4 allocs/op
BenchmarkClone_SliceInt-14                  	18342242	        64.65 ns/op	     152 B/op	       4 allocs/op
BenchmarkClone_SliceInt-14                  	18199660	        66.17 ns/op	     152 B/op	       4 allocs/op
BenchmarkClone_SliceInt-14                  	18152685	        65.61 ns/op	     152 B/op	       4 allocs/op
BenchmarkClone_SliceInt-14                  	18458828	        64.42 ns/op	     152 B/op	       4 allocs/op
BenchmarkClone_SliceInt-14                  	18401379	        65.64 ns/op	     152 B/op	       4 allocs/op
BenchmarkClone_SliceInt-14                  	18321834	        64.83 ns/op	     152 B/op	       4 allocs/op
BenchmarkCloneSlice_SliceInt-14             	44938350	        26.56 ns/op	     104 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceInt-14             	46060468	        26.51 ns/op	     104 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceInt-14             	44924959	        26.69 ns/op	     104 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceInt-14             	44445334	        27.16 ns/op	     104 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceInt-14             	44563830	        26.50 ns/op	     104 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceInt-14             	45661375	        26.57 ns/op	     104 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceInt-14             	44892747	        26.76 ns/op	     104 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceInt-14             	44733208	        26.45 ns/op	     104 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceInt-14             	45318859	        26.61 ns/op	     104 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceInt-14             	45151467	        26.60 ns/op	     104 B/op	       2 allocs/op
BenchmarkClone_SliceString-14               	21438172	        56.26 ns/op	     152 B/op	       4 allocs/op
BenchmarkClone_SliceString-14               	21884930	        55.37 ns/op	     152 B/op	       4 allocs/op
BenchmarkClone_SliceString-14               	21075076	        58.23 ns/op	     152 B/op	       4 allocs/op
BenchmarkClone_SliceString-14               	21180736	        56.67 ns/op	     152 B/op	       4 allocs/op
BenchmarkClone_SliceString-14               	21220252	        57.15 ns/op	     152 B/op	       4 allocs/op
BenchmarkClone_SliceString-14               	20839046	        56.22 ns/op	     152 B/op	       4 allocs/op
BenchmarkClone_SliceString-14               	21616573	        56.10 ns/op	     152 B/op	       4 allocs/op
BenchmarkClone_SliceString-14               	21681603	        55.58 ns/op	     152 B/op	       4 allocs/op
BenchmarkClone_SliceString-14               	21603213	        55.56 ns/op	     152 B/op	       4 allocs/op
BenchmarkClone_SliceString-14               	21780264	        56.44 ns/op	     152 B/op	       4 allocs/op
BenchmarkCloneSlice_SliceString-14          	37446170	        32.35 ns/op	     104 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceString-14          	37848372	        32.57 ns/op	     104 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceString-14          	35801524	        33.00 ns/op	     104 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceString-14          	36369238	        32.70 ns/op	     104 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceString-14          	37155200	        32.29 ns/op	     104 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceString-14          	34698376	        32.93 ns/op	     104 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceString-14          	37344639	        32.65 ns/op	     104 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceString-14          	36643738	        32.51 ns/op	     104 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceString-14          	37011192	        32.45 ns/op	     104 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceString-14          	36887088	        32.56 ns/op	     104 B/op	       2 allocs/op
BenchmarkClone_SliceByte-14                 	  618398	      2033 ns/op	   27336 B/op	       4 allocs/op
BenchmarkClone_SliceByte-14                 	  593542	      2050 ns/op	   27336 B/op	       4 allocs/op
BenchmarkClone_SliceByte-14                 	  594970	      2078 ns/op	   27336 B/op	       4 allocs/op
BenchmarkClone_SliceByte-14                 	  593641	      2078 ns/op	   27336 B/op	       4 allocs/op
BenchmarkClone_SliceByte-14                 	  582458	      2048 ns/op	   27336 B/op	       4 allocs/op
BenchmarkClone_SliceByte-14                 	  770112	      1599 ns/op	   27336 B/op	       4 allocs/op
BenchmarkClone_SliceByte-14                 	  799790	      1570 ns/op	   27336 B/op	       4 allocs/op
BenchmarkClone_SliceByte-14                 	  757702	      1561 ns/op	   27336 B/op	       4 allocs/op
BenchmarkClone_SliceByte-14                 	  788630	      1568 ns/op	   27336 B/op	       4 allocs/op
BenchmarkClone_SliceByte-14                 	  771314	      1665 ns/op	   27336 B/op	       4 allocs/op
BenchmarkCloneSlice_SliceByte-14            	  707301	      1708 ns/op	   27288 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceByte-14            	  675366	      1749 ns/op	   27288 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceByte-14            	  700002	      1761 ns/op	   27288 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceByte-14            	  686211	      1719 ns/op	   27288 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceByte-14            	  734692	      1736 ns/op	   27288 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceByte-14            	  691354	      1694 ns/op	   27288 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceByte-14            	  717872	      1704 ns/op	   27288 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceByte-14            	  687720	      1715 ns/op	   27288 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceByte-14            	  696380	      1703 ns/op	   27288 B/op	       2 allocs/op
BenchmarkCloneSlice_SliceByte-14            	  707308	      1714 ns/op	   27288 B/op	       2 allocs/op
BenchmarkClone_NamedSliceByte-14            	  659718	      1806 ns/op	   27336 B/op	       4 allocs/op
BenchmarkClone_NamedSliceByte-14            	  655784	      2005 ns/op	   27336 B/op	       4 allocs/op
BenchmarkClone_NamedSliceByte-14            	  657868	      1829 ns/op	   27336 B/op	       4 allocs/op
BenchmarkClone_NamedSliceByte-14            	  650682	      1846 ns/op	   27336 B/op	       4 allocs/op
BenchmarkClone_NamedSliceByte-14            	  640100	      1837 ns/op	   27336 B/op	       4 allocs/op
BenchmarkClone_NamedSliceByte-14            	  682053	      1799 ns/op	   27336 B/op	       4 allocs/op
BenchmarkClone_NamedSliceByte-14            	  686377	      1830 ns/op	   27336 B/op	       4 allocs/op
BenchmarkClone_NamedSliceByte-14            	  622676	      1841 ns/op	   27336 B/op	       4 allocs/op
BenchmarkClone_NamedSliceByte-14            	  661330	      1831 ns/op	   27336 B/op	       4 allocs/op
BenchmarkClone_NamedSliceByte-14            	  679896	      1827 ns/op	   27336 B/op	       4 allocs/op
BenchmarkCloneSlice_NamedSliceByte-14       	  692174	      1738 ns/op	   27288 B/op	       2 allocs/op
BenchmarkCloneSlice_NamedSliceByte-14       	  666820	      1762 ns/op	   27288 B/op	       2 allocs/op
BenchmarkCloneSlice_NamedSliceByte-14       	  676183	      1730 ns/op	   27288 B/op	       2 allocs/op
BenchmarkCloneSlice_NamedSliceByte-14       	  676737	      1720 ns/op	   27288 B/op	       2 allocs/op
BenchmarkCloneSlice_NamedSliceByte-14       	  684531	      1724 ns/op	   27288 B/op	       2 allocs/op
BenchmarkCloneSlice_NamedSliceByte-14       	  664326	      1764 ns/op	   27288 B/op	       2 allocs/op
BenchmarkCloneSlice_NamedSliceByte-14       	  705639	      1710 ns/op	   27288 B/op	       2 allocs/op
BenchmarkCloneSlice_NamedSliceByte-14       	  692896	      1714 ns/op	   27288 B/op	       2 allocs/op
BenchmarkCloneSlice_NamedSliceByte-14       	  695216	      1726 ns/op	   27288 B/op	       2 allocs/op
BenchmarkCloneSlice_NamedSliceByte-14       	  712638	      1733 ns/op	   27288 B/op	       2 allocs/op
BenchmarkClone_MapCustom-14                 	 4176482	       285.4 ns/op	     480 B/op	      11 allocs/op
BenchmarkClone_MapCustom-14                 	 4190600	       285.1 ns/op	     480 B/op	      11 allocs/op
BenchmarkClone_MapCustom-14                 	 4189680	       287.4 ns/op	     480 B/op	      11 allocs/op
BenchmarkClone_MapCustom-14                 	 4192964	       286.4 ns/op	     480 B/op	      11 allocs/op
BenchmarkClone_MapCustom-14                 	 4184131	       284.6 ns/op	     480 B/op	      11 allocs/op
BenchmarkClone_MapCustom-14                 	 4216994	       284.4 ns/op	     480 B/op	      11 allocs/op
BenchmarkClone_MapCustom-14                 	 4204083	       289.0 ns/op	     480 B/op	      11 allocs/op
BenchmarkClone_MapCustom-14                 	 4203123	       284.2 ns/op	     480 B/op	      11 allocs/op
BenchmarkClone_MapCustom-14                 	 4223212	       286.7 ns/op	     480 B/op	      11 allocs/op
BenchmarkClone_MapCustom-14                 	 4135108	       293.1 ns/op	     480 B/op	      11 allocs/op
BenchmarkCloneMap_MapCustom-14              	10691018	       112.5 ns/op	     336 B/op	       2 allocs/op
BenchmarkCloneMap_MapCustom-14              	10243918	       115.0 ns/op	     336 B/op	       2 allocs/op
BenchmarkCloneMap_MapCustom-14              	10563062	       115.7 ns/op	     336 B/op	       2 allocs/op
BenchmarkCloneMap_MapCustom-14              	10481005	       112.9 ns/op	     336 B/op	       2 allocs/op
BenchmarkCloneMap_MapCustom-14              	10637004	       113.0 ns/op	     336 B/op	       2 allocs/op
BenchmarkCloneMap_MapCustom-14              	10573638	       113.8 ns/op	     336 B/op	       2 allocs/op
BenchmarkCloneMap_MapCustom-14              	10675653	       113.5 ns/op	     336 B/op	       2 allocs/op
BenchmarkCloneMap_MapCustom-14              	10404070	       114.6 ns/op	     336 B/op	       2 allocs/op
BenchmarkCloneMap_MapCustom-14              	10524049	       113.6 ns/op	     336 B/op	       2 allocs/op
BenchmarkCloneMap_MapCustom-14              	10176292	       116.8 ns/op	     336 B/op	       2 allocs/op
PASS
ok  	github.com/eluv-io/common-go/format/structured	250.232s
